/*********************************************
 * OPL 22.1.1.0 Data
 * Author: Groupe MAJ
 * Creation Date: 30 janv. 2025 at 11:16:04
 *********************************************/
// Nombre de sommets : dépôt + clients
nbClientDep = 101;

// Nombre de véhicules
nbVehicules = 4;

// Capacité maximale des véhiculess
Qmax = 200;

// Demandes des clients (le premier élément correspond au dépôt)
Demande = [0, 41, 35, 55, 55, 15, 25, 20, 10, 55, 30, 20, 50, 30, 15, 30, 10, 5, 20, 15, 45, 45, 45, 55, 65, 65, 45, 35, 41, 64, 40, 31, 35, 53, 65, 63, 2, 20, 5, 60, 40, 42, 24, 23, 11, 6, 2, 8, 13, 6, 47, 49, 27, 37, 57, 63, 53, 32, 36, 21, 17, 12, 24, 27, 15, 62, 49, 67, 56, 37, 37, 57, 47, 44, 46, 49, 49, 53, 61, 57, 56, 55, 15, 14, 11, 16, 4, 28, 26, 26, 31, 15, 22, 18, 26, 25, 22, 25, 19, 20, 18];

// Matrice des distances
Distance = [
	[0.00, 39.00, 46.00, 32.00, 31.00, 14.00, 37.00, 45.00, 34.00, 44.00, 44.00, 53.00, 16.00, 22.00, 40.00, 57.00, 31.00, 38.00, 28.00, 43.00, 56.00, 39.00, 42.00, 36.00, 32.00, 44.00, 23.00, 24.00, 21.00, 33.00, 39.00, 25.00, 46.00, 41.00, 41.00, 57.00, 55.00, 42.00, 49.00, 27.00, 36.00, 58.00, 53.00, 60.00, 38.00, 22.00, 47.00, 29.00, 18.00, 38.00, 34.00, 48.00, 34.00, 25.00, 23.00, 45.00, 52.00, 51.00, 26.00, 18.00, 33.00, 33.00, 39.00, 59.00, 68.00, 57.00, 48.00, 40.00, 5.00, 41.00, 51.00, 53.00, 29.00, 44.00, 49.00, 41.00, 29.00, 29.00, 49.00, 25.00, 31.00, 28.00, 31.00, 26.00, 32.00, 19.00, 17.00, 26.00, 43.00, 20.00, 64.00, 50.00, 46.00, 24.00, 16.00, 26.00, 32.00, 37.00, 39.00, 35.00, 35.00],
	[39.00, 0.00, 35.00, 7.00, 38.00, 35.00, 26.00, 6.00, 7.00, 17.00, 17.00, 18.00, 23.00, 37.00, 49.00, 46.00, 38.00, 27.00, 11.00, 18.00, 17.00, 30.00, 47.00, 63.00, 21.00, 33.00, 26.00, 15.00, 18.00, 8.00, 22.00, 20.00, 33.00, 4.00, 10.00, 18.00, 16.00, 31.00, 50.00, 58.00, 25.00, 47.00, 42.00, 49.00, 43.00, 17.00, 10.00, 24.00, 29.00, 39.00, 5.00, 9.00, 7.00, 22.00, 28.00, 34.00, 41.00, 40.00, 31.00, 43.00, 22.00, 28.00, 18.00, 20.00, 29.00, 38.00, 39.00, 59.00, 36.00, 6.00, 12.00, 24.00, 48.00, 33.00, 38.00, 46.00, 10.00, 10.00, 10.00, 14.00, 16.00, 21.00, 8.00, 13.00, 21.00, 58.00, 56.00, 47.00, 4.00, 19.00, 25.00, 39.00, 35.00, 37.00, 39.00, 35.00, 23.00, 30.00, 28.00, 24.00, 38.00],
	[46.00, 35.00, 0.00, 34.00, 15.00, 32.00, 17.00, 35.00, 28.00, 52.00, 52.00, 53.00, 30.00, 24.00, 20.00, 13.00, 15.00, 18.00, 28.00, 53.00, 50.00, 7.00, 18.00, 34.00, 22.00, 4.00, 23.00, 32.00, 29.00, 27.00, 57.00, 55.00, 68.00, 39.00, 45.00, 49.00, 45.00, 4.00, 21.00, 29.00, 10.00, 12.00, 7.00, 14.00, 14.00, 30.00, 37.00, 59.00, 64.00, 74.00, 36.00, 44.00, 28.00, 21.00, 23.00, 11.00, 6.00, 5.00, 20.00, 28.00, 21.00, 13.00, 53.00, 55.00, 62.00, 73.00, 74.00, 30.00, 51.00, 31.00, 41.00, 59.00, 19.00, 2.00, 5.00, 17.00, 31.00, 33.00, 39.00, 47.00, 21.00, 56.00, 39.00, 24.00, 14.00, 39.00, 29.00, 20.00, 37.00, 26.00, 54.00, 8.00, 10.00, 22.00, 30.00, 20.00, 14.00, 9.00, 7.00, 11.00, 11.00],
	[32.00, 7.00, 34.00, 0.00, 31.00, 28.00, 25.00, 13.00, 6.00, 18.00, 18.00, 21.00, 16.00, 30.00, 42.00, 45.00, 31.00, 26.00, 6.00, 19.00, 24.00, 27.00, 40.00, 56.00, 20.00, 32.00, 19.00, 8.00, 11.00, 7.00, 23.00, 21.00, 34.00, 9.00, 11.00, 25.00, 23.00, 30.00, 43.00, 51.00, 24.00, 46.00, 41.00, 48.00, 36.00, 10.00, 15.00, 25.00, 30.00, 40.00, 2.00, 16.00, 6.00, 15.00, 21.00, 33.00, 40.00, 39.00, 24.00, 36.00, 21.00, 21.00, 19.00, 27.00, 36.00, 39.00, 40.00, 52.00, 29.00, 9.00, 19.00, 25.00, 41.00, 32.00, 37.00, 39.00, 3.00, 3.00, 17.00, 13.00, 15.00, 22.00, 5.00, 10.00, 20.00, 51.00, 49.00, 40.00, 11.00, 12.00, 32.00, 38.00, 34.00, 30.00, 32.00, 28.00, 20.00, 25.00, 27.00, 23.00, 31.00],
	[31.00, 38.00, 15.00, 31.00, 0.00, 17.00, 26.00, 44.00, 33.00, 43.00, 43.00, 52.00, 15.00, 9.00, 11.00, 26.00, 0.00, 27.00, 27.00, 42.00, 55.00, 8.00, 11.00, 25.00, 31.00, 13.00, 12.00, 23.00, 20.00, 32.00, 42.00, 40.00, 53.00, 40.00, 40.00, 56.00, 54.00, 11.00, 18.00, 20.00, 15.00, 27.00, 22.00, 29.00, 7.00, 21.00, 46.00, 44.00, 49.00, 59.00, 33.00, 47.00, 33.00, 16.00, 10.00, 20.00, 21.00, 20.00, 7.00, 13.00, 30.00, 10.00, 38.00, 58.00, 67.00, 58.00, 59.00, 21.00, 36.00, 40.00, 50.00, 52.00, 10.00, 13.00, 18.00, 10.00, 28.00, 28.00, 48.00, 32.00, 30.00, 41.00, 30.00, 25.00, 23.00, 24.00, 18.00, 9.00, 42.00, 19.00, 63.00, 19.00, 19.00, 7.00, 15.00, 5.00, 15.00, 8.00, 10.00, 16.00, 4.00],
	[14.00, 35.00, 32.00, 28.00, 17.00, 0.00, 23.00, 41.00, 30.00, 40.00, 40.00, 49.00, 12.00, 8.00, 26.00, 43.00, 17.00, 24.00, 24.00, 39.00, 52.00, 25.00, 28.00, 28.00, 28.00, 30.00, 9.00, 20.00, 17.00, 29.00, 35.00, 23.00, 42.00, 37.00, 37.00, 53.00, 51.00, 28.00, 35.00, 23.00, 22.00, 44.00, 39.00, 46.00, 24.00, 18.00, 43.00, 27.00, 32.00, 42.00, 30.00, 44.00, 30.00, 13.00, 9.00, 31.00, 38.00, 37.00, 12.00, 8.00, 27.00, 19.00, 35.00, 55.00, 64.00, 53.00, 44.00, 26.00, 19.00, 37.00, 47.00, 49.00, 15.00, 30.00, 35.00, 27.00, 25.00, 25.00, 45.00, 21.00, 27.00, 24.00, 27.00, 22.00, 20.00, 23.00, 21.00, 12.00, 39.00, 16.00, 60.00, 36.00, 32.00, 10.00, 4.00, 12.00, 18.00, 23.00, 25.00, 21.00, 21.00],
	[37.00, 26.00, 17.00, 25.00, 26.00, 23.00, 0.00, 22.00, 19.00, 43.00, 43.00, 44.00, 21.00, 25.00, 37.00, 30.00, 26.00, 1.00, 19.00, 44.00, 41.00, 18.00, 35.00, 51.00, 5.00, 13.00, 14.00, 23.00, 20.00, 18.00, 48.00, 46.00, 59.00, 30.00, 36.00, 40.00, 32.00, 15.00, 38.00, 46.00, 11.00, 25.00, 20.00, 31.00, 31.00, 21.00, 20.00, 50.00, 55.00, 65.00, 27.00, 35.00, 19.00, 12.00, 16.00, 8.00, 21.00, 22.00, 19.00, 31.00, 4.00, 16.00, 44.00, 46.00, 53.00, 64.00, 65.00, 47.00, 42.00, 20.00, 28.00, 50.00, 36.00, 19.00, 22.00, 34.00, 22.00, 24.00, 22.00, 38.00, 10.00, 47.00, 30.00, 15.00, 5.00, 46.00, 44.00, 35.00, 28.00, 17.00, 37.00, 13.00, 9.00, 25.00, 27.00, 23.00, 11.00, 18.00, 16.00, 10.00, 26.00],
	[45.00, 6.00, 35.00, 13.00, 44.00, 41.00, 22.00, 0.00, 11.00, 21.00, 21.00, 22.00, 29.00, 43.00, 55.00, 48.00, 44.00, 23.00, 17.00, 22.00, 19.00, 36.00, 53.00, 69.00, 17.00, 31.00, 32.00, 21.00, 24.00, 12.00, 26.00, 24.00, 37.00, 8.00, 14.00, 18.00, 10.00, 33.00, 56.00, 64.00, 29.00, 43.00, 38.00, 49.00, 49.00, 23.00, 6.00, 28.00, 33.00, 43.00, 11.00, 13.00, 11.00, 28.00, 34.00, 30.00, 39.00, 40.00, 37.00, 49.00, 18.00, 34.00, 22.00, 24.00, 31.00, 42.00, 43.00, 65.00, 42.00, 4.00, 6.00, 28.00, 54.00, 37.00, 40.00, 52.00, 16.00, 16.00, 4.00, 20.00, 14.00, 25.00, 14.00, 19.00, 21.00, 64.00, 62.00, 53.00, 6.00, 25.00, 19.00, 35.00, 31.00, 43.00, 45.00, 41.00, 29.00, 36.00, 34.00, 28.00, 44.00],
	[34.00, 7.00, 28.00, 6.00, 33.00, 30.00, 19.00, 11.00, 0.00, 24.00, 24.00, 25.00, 18.00, 32.00, 44.00, 39.00, 33.00, 20.00, 6.00, 25.00, 22.00, 25.00, 42.00, 58.00, 14.00, 26.00, 21.00, 10.00, 13.00, 1.00, 29.00, 27.00, 40.00, 11.00, 17.00, 23.00, 21.00, 24.00, 45.00, 53.00, 18.00, 40.00, 35.00, 42.00, 38.00, 12.00, 13.00, 31.00, 36.00, 46.00, 8.00, 16.00, 0.00, 17.00, 23.00, 27.00, 34.00, 33.00, 26.00, 38.00, 15.00, 23.00, 25.00, 27.00, 34.00, 45.00, 46.00, 54.00, 31.00, 7.00, 17.00, 31.00, 43.00, 26.00, 31.00, 41.00, 5.00, 5.00, 15.00, 19.00, 9.00, 28.00, 11.00, 8.00, 14.00, 53.00, 51.00, 42.00, 9.00, 14.00, 30.00, 32.00, 28.00, 32.00, 34.00, 30.00, 18.00, 25.00, 23.00, 17.00, 33.00],
	[44.00, 17.00, 52.00, 18.00, 43.00, 40.00, 43.00, 21.00, 24.00, 0.00, 0.00, 9.00, 28.00, 42.00, 54.00, 63.00, 43.00, 44.00, 24.00, 1.00, 12.00, 45.00, 52.00, 68.00, 38.00, 50.00, 31.00, 20.00, 23.00, 25.00, 5.00, 19.00, 16.00, 13.00, 7.00, 13.00, 11.00, 48.00, 55.00, 63.00, 42.00, 64.00, 59.00, 66.00, 48.00, 22.00, 27.00, 15.00, 28.00, 22.00, 16.00, 8.00, 24.00, 31.00, 33.00, 51.00, 58.00, 57.00, 36.00, 48.00, 39.00, 39.00, 5.00, 15.00, 24.00, 21.00, 22.00, 64.00, 41.00, 23.00, 15.00, 9.00, 53.00, 50.00, 55.00, 51.00, 21.00, 19.00, 21.00, 19.00, 33.00, 16.00, 13.00, 28.00, 38.00, 63.00, 61.00, 52.00, 15.00, 26.00, 20.00, 56.00, 52.00, 42.00, 44.00, 40.00, 38.00, 43.00, 45.00, 41.00, 43.00],
	[44.00, 17.00, 52.00, 18.00, 43.00, 40.00, 43.00, 21.00, 24.00, 0.00, 0.00, 9.00, 28.00, 42.00, 54.00, 63.00, 43.00, 44.00, 24.00, 1.00, 12.00, 45.00, 52.00, 68.00, 38.00, 50.00, 31.00, 20.00, 23.00, 25.00, 5.00, 19.00, 16.00, 13.00, 7.00, 13.00, 11.00, 48.00, 55.00, 63.00, 42.00, 64.00, 59.00, 66.00, 48.00, 22.00, 27.00, 15.00, 28.00, 22.00, 16.00, 8.00, 24.00, 31.00, 33.00, 51.00, 58.00, 57.00, 36.00, 48.00, 39.00, 39.00, 5.00, 15.00, 24.00, 21.00, 22.00, 64.00, 41.00, 23.00, 15.00, 9.00, 53.00, 50.00, 55.00, 51.00, 21.00, 19.00, 21.00, 19.00, 33.00, 16.00, 13.00, 28.00, 38.00, 63.00, 61.00, 52.00, 15.00, 26.00, 20.00, 56.00, 52.00, 42.00, 44.00, 40.00, 38.00, 43.00, 45.00, 41.00, 43.00],
	[53.00, 18.00, 53.00, 21.00, 52.00, 49.00, 44.00, 22.00, 25.00, 9.00, 9.00, 0.00, 37.00, 51.00, 63.00, 64.00, 52.00, 45.00, 25.00, 10.00, 3.00, 46.00, 61.00, 77.00, 39.00, 51.00, 40.00, 29.00, 32.00, 26.00, 14.00, 28.00, 15.00, 14.00, 12.00, 4.00, 12.00, 49.00, 64.00, 72.00, 43.00, 65.00, 60.00, 67.00, 57.00, 31.00, 28.00, 24.00, 37.00, 21.00, 19.00, 9.00, 25.00, 36.00, 42.00, 52.00, 59.00, 58.00, 45.00, 57.00, 40.00, 42.00, 14.00, 6.00, 15.00, 20.00, 21.00, 73.00, 50.00, 24.00, 16.00, 6.00, 62.00, 51.00, 56.00, 60.00, 24.00, 24.00, 22.00, 28.00, 34.00, 25.00, 22.00, 29.00, 39.00, 72.00, 70.00, 61.00, 16.00, 33.00, 11.00, 57.00, 53.00, 51.00, 53.00, 49.00, 39.00, 44.00, 46.00, 42.00, 52.00],
	[16.00, 23.00, 30.00, 16.00, 15.00, 12.00, 21.00, 29.00, 18.00, 28.00, 28.00, 37.00, 0.00, 14.00, 26.00, 41.00, 15.00, 22.00, 12.00, 27.00, 40.00, 23.00, 26.00, 40.00, 16.00, 28.00, 7.00, 8.00, 5.00, 17.00, 27.00, 25.00, 38.00, 25.00, 25.00, 41.00, 39.00, 26.00, 33.00, 35.00, 20.00, 42.00, 37.00, 44.00, 22.00, 6.00, 31.00, 29.00, 34.00, 44.00, 18.00, 32.00, 18.00, 9.00, 7.00, 29.00, 36.00, 35.00, 10.00, 20.00, 17.00, 17.00, 23.00, 43.00, 52.00, 43.00, 44.00, 36.00, 21.00, 25.00, 35.00, 37.00, 25.00, 28.00, 33.00, 25.00, 13.00, 13.00, 33.00, 17.00, 15.00, 26.00, 15.00, 10.00, 16.00, 35.00, 33.00, 24.00, 27.00, 4.00, 48.00, 34.00, 30.00, 14.00, 16.00, 12.00, 16.00, 21.00, 23.00, 19.00, 19.00],
	[22.00, 37.00, 24.00, 30.00, 9.00, 8.00, 25.00, 43.00, 32.00, 42.00, 42.00, 51.00, 14.00, 0.00, 18.00, 35.00, 9.00, 26.00, 26.00, 41.00, 54.00, 17.00, 20.00, 26.00, 30.00, 22.00, 11.00, 22.00, 19.00, 31.00, 37.00, 31.00, 44.00, 39.00, 39.00, 55.00, 53.00, 20.00, 27.00, 21.00, 14.00, 36.00, 31.00, 38.00, 16.00, 20.00, 45.00, 35.00, 40.00, 50.00, 32.00, 46.00, 32.00, 15.00, 9.00, 23.00, 30.00, 29.00, 6.00, 6.00, 29.00, 11.00, 37.00, 57.00, 66.00, 55.00, 50.00, 22.00, 27.00, 39.00, 49.00, 51.00, 11.00, 22.00, 27.00, 19.00, 27.00, 27.00, 47.00, 23.00, 29.00, 32.00, 29.00, 24.00, 22.00, 21.00, 19.00, 10.00, 41.00, 18.00, 62.00, 28.00, 24.00, 2.00, 6.00, 4.00, 14.00, 15.00, 17.00, 15.00, 13.00],
	[40.00, 49.00, 20.00, 42.00, 11.00, 26.00, 37.00, 55.00, 44.00, 54.00, 54.00, 63.00, 26.00, 18.00, 0.00, 17.00, 11.00, 38.00, 38.00, 53.00, 66.00, 19.00, 2.00, 14.00, 42.00, 24.00, 23.00, 34.00, 31.00, 43.00, 51.00, 49.00, 62.00, 51.00, 51.00, 67.00, 65.00, 22.00, 9.00, 13.00, 26.00, 18.00, 17.00, 20.00, 6.00, 32.00, 57.00, 53.00, 58.00, 68.00, 44.00, 58.00, 44.00, 27.00, 21.00, 31.00, 16.00, 15.00, 18.00, 22.00, 41.00, 21.00, 49.00, 69.00, 78.00, 67.00, 68.00, 10.00, 45.00, 51.00, 61.00, 63.00, 11.00, 18.00, 15.00, 3.00, 39.00, 39.00, 59.00, 41.00, 41.00, 50.00, 41.00, 36.00, 34.00, 33.00, 23.00, 14.00, 53.00, 30.00, 74.00, 28.00, 30.00, 16.00, 24.00, 14.00, 26.00, 19.00, 21.00, 27.00, 11.00],
	[57.00, 46.00, 13.00, 45.00, 26.00, 43.00, 30.00, 48.00, 39.00, 63.00, 63.00, 64.00, 41.00, 35.00, 17.00, 0.00, 26.00, 31.00, 39.00, 64.00, 61.00, 18.00, 15.00, 21.00, 35.00, 17.00, 34.00, 43.00, 40.00, 38.00, 68.00, 66.00, 79.00, 50.00, 56.00, 60.00, 58.00, 15.00, 8.00, 30.00, 21.00, 5.00, 10.00, 3.00, 19.00, 41.00, 50.00, 70.00, 75.00, 85.00, 47.00, 55.00, 39.00, 32.00, 34.00, 24.00, 9.00, 8.00, 31.00, 39.00, 34.00, 24.00, 64.00, 66.00, 73.00, 84.00, 85.00, 17.00, 62.00, 44.00, 54.00, 70.00, 28.00, 13.00, 8.00, 16.00, 42.00, 44.00, 52.00, 58.00, 34.00, 67.00, 50.00, 35.00, 27.00, 50.00, 40.00, 31.00, 48.00, 37.00, 67.00, 21.00, 23.00, 33.00, 41.00, 31.00, 25.00, 20.00, 18.00, 22.00, 22.00],
	[31.00, 38.00, 15.00, 31.00, 0.00, 17.00, 26.00, 44.00, 33.00, 43.00, 43.00, 52.00, 15.00, 9.00, 11.00, 26.00, 0.00, 27.00, 27.00, 42.00, 55.00, 8.00, 11.00, 25.00, 31.00, 13.00, 12.00, 23.00, 20.00, 32.00, 42.00, 40.00, 53.00, 40.00, 40.00, 56.00, 54.00, 11.00, 18.00, 20.00, 15.00, 27.00, 22.00, 29.00, 7.00, 21.00, 46.00, 44.00, 49.00, 59.00, 33.00, 47.00, 33.00, 16.00, 10.00, 20.00, 21.00, 20.00, 7.00, 13.00, 30.00, 10.00, 38.00, 58.00, 67.00, 58.00, 59.00, 21.00, 36.00, 40.00, 50.00, 52.00, 10.00, 13.00, 18.00, 10.00, 28.00, 28.00, 48.00, 32.00, 30.00, 41.00, 30.00, 25.00, 23.00, 24.00, 18.00, 9.00, 42.00, 19.00, 63.00, 19.00, 19.00, 7.00, 15.00, 5.00, 15.00, 8.00, 10.00, 16.00, 4.00],
	[38.00, 27.00, 18.00, 26.00, 27.00, 24.00, 1.00, 23.00, 20.00, 44.00, 44.00, 45.00, 22.00, 26.00, 38.00, 31.00, 27.00, 0.00, 20.00, 45.00, 42.00, 19.00, 36.00, 52.00, 6.00, 14.00, 15.00, 24.00, 21.00, 19.00, 49.00, 47.00, 60.00, 31.00, 37.00, 41.00, 33.00, 16.00, 39.00, 47.00, 12.00, 26.00, 21.00, 32.00, 32.00, 22.00, 19.00, 51.00, 56.00, 66.00, 28.00, 36.00, 20.00, 13.00, 17.00, 7.00, 22.00, 23.00, 20.00, 32.00, 5.00, 17.00, 45.00, 47.00, 54.00, 65.00, 66.00, 48.00, 43.00, 21.00, 29.00, 51.00, 37.00, 20.00, 23.00, 35.00, 23.00, 25.00, 23.00, 39.00, 11.00, 48.00, 31.00, 16.00, 6.00, 47.00, 45.00, 36.00, 29.00, 18.00, 38.00, 12.00, 8.00, 26.00, 28.00, 24.00, 12.00, 19.00, 17.00, 11.00, 27.00],
	[28.00, 11.00, 28.00, 6.00, 27.00, 24.00, 19.00, 17.00, 6.00, 24.00, 24.00, 25.00, 12.00, 26.00, 38.00, 39.00, 27.00, 20.00, 0.00, 25.00, 28.00, 21.00, 36.00, 52.00, 14.00, 26.00, 15.00, 4.00, 7.00, 5.00, 29.00, 27.00, 40.00, 13.00, 17.00, 29.00, 27.00, 24.00, 39.00, 47.00, 18.00, 40.00, 35.00, 42.00, 32.00, 6.00, 19.00, 31.00, 36.00, 46.00, 8.00, 20.00, 6.00, 11.00, 17.00, 27.00, 34.00, 33.00, 20.00, 32.00, 15.00, 17.00, 25.00, 31.00, 40.00, 45.00, 46.00, 48.00, 25.00, 13.00, 23.00, 31.00, 37.00, 26.00, 31.00, 35.00, 3.00, 5.00, 21.00, 19.00, 9.00, 28.00, 11.00, 4.00, 14.00, 47.00, 45.00, 36.00, 15.00, 8.00, 36.00, 32.00, 28.00, 26.00, 28.00, 24.00, 14.00, 19.00, 21.00, 17.00, 27.00],
	[43.00, 18.00, 53.00, 19.00, 42.00, 39.00, 44.00, 22.00, 25.00, 1.00, 1.00, 10.00, 27.00, 41.00, 53.00, 64.00, 42.00, 45.00, 25.00, 0.00, 13.00, 46.00, 51.00, 67.00, 39.00, 51.00, 30.00, 21.00, 24.00, 26.00, 4.00, 18.00, 15.00, 14.00, 8.00, 14.00, 12.00, 49.00, 56.00, 62.00, 43.00, 65.00, 60.00, 67.00, 47.00, 23.00, 28.00, 14.00, 27.00, 21.00, 17.00, 9.00, 25.00, 32.00, 32.00, 52.00, 59.00, 58.00, 35.00, 47.00, 40.00, 40.00, 4.00, 16.00, 25.00, 20.00, 21.00, 63.00, 40.00, 24.00, 16.00, 10.00, 52.00, 51.00, 56.00, 50.00, 22.00, 20.00, 22.00, 18.00, 34.00, 15.00, 14.00, 29.00, 39.00, 62.00, 60.00, 51.00, 16.00, 27.00, 21.00, 57.00, 53.00, 41.00, 43.00, 39.00, 39.00, 44.00, 46.00, 42.00, 42.00],
